Time,Temperature,Humidity,Pressure,SoundLvL
1716883664335430818,22.18,992.55,50.35,-55.50
1716883664420496600,22.19,992.54,50.34,-55.53
1716883664527147329,22.18,992.55,50.33,-55.66
1716883664633539256,22.18,992.49,50.33,-55.59
1716883664729356131,22.19,992.52,50.34,-55.42
1716883664825285089,22.19,992.51,50.33,-55.61
1716883664932258006,22.19,992.53,50.33,-55.70
1716883665028053943,22.19,992.54,50.32,-55.69
1716883665133755922,22.19,992.49,50.34,-55.70
1716883665219176703,22.19,992.54,50.32,-55.37
1716883665325419256,22.19,992.52,50.31,-55.64
1716883665432285714,22.19,992.49,50.33,-55.58
1716883665528161547,22.18,992.53,50.32,-55.99
1716883665634261495,22.18,992.53,50.34,-55.55
1716883665720058266,22.19,992.57,50.31,-55.64
1716883665825879672,22.19,992.49,50.34,-55.63
1716883665933044776,22.19,992.53,50.34,-55.65
1716883666028602693,22.19,992.53,50.33,-55.74
1716883666124825036,22.19,992.52,50.33,-55.80
1716883666220274620,22.19,992.56,50.32,-55.45
1716883666326880088,22.19,992.53,50.34,-55.60
1716883666433120922,22.18,992.50,50.34,-55.59
1716883666518271599,22.19,992.54,50.33,-55.53
1716883666624632745,22.18,992.55,50.33,-55.44
1716883666730553161,22.19,992.54,50.34,-55.54
1716883666826476442,22.19,992.54,50.34,-55.65
1716883666921895349,22.18,992.50,50.33,-55.52
1716883667017739932,22.20,992.50,50.33,-55.55
1716883667124044932,22.19,992.52,50.31,-55.32
1716883667230630921,22.19,992.53,50.34,-54.62
1716883667315762744,22.19,992.49,50.30,-54.83
1716883667422069776,22.20,992.47,50.32,-55.45
1716883667517578213,22.19,992.48,50.33,-55.62
1716883667624176755,22.18,992.50,50.34,-55.51
1716883667730192223,22.19,992.49,50.33,-55.14
1716883667815672952,22.19,992.51,50.32,-55.50
1716883667921832275,22.19,992.51,50.33,-55.45
1716883668028223577,22.18,992.50,50.31,-55.23
1716883668124290088,22.18,992.50,50.32,-55.67
1716883668219921234,22.19,992.56,50.31,-55.68
1716883668315872484,22.19,992.48,50.33,-55.40
1716883668422409619,22.19,992.51,50.30,-55.55
1716883668528877275,22.19,992.52,50.33,-34.41
1716883668614016963,22.19,992.53,50.31,-56.25
1716883668720517588,22.18,992.50,50.31,-55.38
1716883668816485713,22.19,992.52,50.31,-55.48
1716883668923098681,22.19,992.48,50.32,-55.40
1716883669018893785,22.19,992.43,50.32,-55.54
1716883669113954254,22.19,992.49,50.32,-55.60
1716883669220705973,22.18,992.47,50.31,-55.40
1716883669316140087,22.19,992.56,50.32,-55.34
1716883669411505921,22.19,992.53,50.31,-55.21
1716883669517688004,22.18,992.53,50.31,-55.30
1716883669613191858,22.19,992.59,50.30,-55.23
1716883669719586702,22.18,992.53,50.33,-55.37
1716883669825803056,22.18,992.50,50.31,-55.32
1716883669910970087,22.19,992.49,50.30,-55.17
1716883670017370556,22.19,992.56,50.31,-55.34
1716883670113158316,22.19,992.53,50.31,-55.49
1716883670219600660,22.18,992.53,50.31,-55.68
1716883670315332222,22.18,992.53,50.30,-56.07
1716883670410875556,22.19,992.54,50.29,-55.50
1716883670517468993,22.19,992.51,50.30,-54.90
1716883670613023681,22.19,992.56,50.32,-54.72
1716883670708777274,22.19,992.54,50.30,-55.00
1716883670815407066,22.19,992.54,50.30,-55.60
1716883670910962795,22.18,992.53,50.29,-55.62
1716883671017335191,22.18,992.53,50.30,-55.47
1716883671113128420,22.18,992.53,50.30,-55.64
1716883671208992795,22.19,992.52,50.29,-55.31
1716883671315584097,22.19,992.51,50.29,-55.31
1716883671411479930,22.19,992.56,50.29,-55.13
1716883671507124514,22.19,992.48,50.28,-54.91
1716883671613577743,22.19,992.49,50.28,-49.12
1716883671709254982,22.18,992.53,50.29,-54.82
1716883671815989409,22.18,992.47,50.29,-53.84
1716883671901026649,22.18,992.46,50.29,-54.89
1716883672007948263,22.19,992.53,50.29,-55.50
1716883672114657222,22.18,992.55,50.27,-55.23
1716883672210583524,22.18,992.58,50.29,-55.62
1716883672316861909,22.18,992.47,50.29,-55.37
1716883672412413940,22.19,992.45,50.29,-55.60
1716883672508283888,22.18,992.53,50.28,-55.46
1716883672615044878,22.19,992.51,50.29,-21.01
1716883672710765451,22.18,992.50,50.29,-55.35
1716883672806760711,22.17,992.54,50.28,-55.63
1716883672913407221,22.18,992.52,50.29,-55.34
1716883673009258367,22.19,992.53,50.28,-54.61
1716883673115955346,22.18,992.53,50.27,-53.52
1716883673201112898,22.19,992.53,50.28,-55.02
1716883673307291180,22.18,992.50,50.27,-54.36
1716883673414178836,22.18,992.55,50.27,-55.53
1716883673510206388,22.17,992.51,50.29,-55.35
1716883673606273471,22.18,992.49,50.26,-54.78
1716883673701823263,22.18,992.47,50.28,-53.58
1716883673808646909,22.18,992.47,50.25,-55.20
1716883673915669565,22.17,992.48,50.26,-55.31
1716883674011425398,22.18,992.50,50.26,-55.42
1716883674107560658,22.19,992.51,50.27,-55.57
1716883674214880971,22.18,992.52,50.28,-55.24
1716883674309607065,22.18,992.52,50.26,-55.03
1716883674416156127,22.18,992.55,50.27,-54.66
1716883674501254356,22.17,992.51,50.26,-54.96
1716883674608525450,22.18,992.49,50.26,-54.63
1716883674714880710,22.17,992.56,50.25,-55.63
1716883674810874304,22.17,992.53,50.27,-54.99
1716883674906440189,22.18,992.52,50.26,-54.87
1716883675003558523,22.17,992.51,50.26,-55.61
1716883675110057689,22.18,992.52,50.26,-55.41
1716883675216335606,22.17,992.54,50.27,-54.78
1716883675302213262,22.17,992.54,50.27,-54.84
1716883675408592689,22.17,992.48,50.27,-55.64
1716883675515338731,22.18,992.57,50.26,-55.60
1716883675610606908,22.18,992.49,50.26,-55.55
1716883675717215502,22.17,992.51,50.26,-55.23
1716883675802315554,22.17,992.43,50.27,-55.37
1716883675909528470,22.17,992.56,50.26,-55.49
1716883676016073887,22.16,992.50,50.25,-55.72
1716883676112372533,22.18,992.55,50.26,-55.01
1716883676208461074,22.17,992.51,50.25,-55.61
1716883676304339668,22.17,992.50,50.26,-55.47
1716883676410919928,22.18,992.49,50.27,-55.61
1716883676517127793,22.17,992.50,50.26,-26.92
1716883676602023210,22.17,992.48,50.24,-55.79
1716883676708587897,22.18,992.52,50.24,-55.48
1716883676804628887,22.17,992.48,50.26,-55.75
1716883676910941022,22.18,992.52,50.27,-55.37
1716883677006713001,22.16,992.50,50.26,-55.56
1716883677102626543,22.17,992.51,50.26,-55.42
1716883677209209876,22.17,992.50,50.24,-55.47
1716883677315925657,22.17,992.48,50.25,-55.38
1716883677401740813,22.17,992.50,50.26,-55.45
1716883677507605553,22.18,992.49,50.26,-55.17
1716883677604234980,22.17,992.48,50.26,-55.63
1716883677710073053,22.16,992.50,50.26,-55.54
1716883677816602324,22.17,992.51,50.25,-55.34
1716883677901841855,22.17,992.48,50.26,-55.48
1716883678008540084,22.17,992.51,50.26,-55.64
1716883678104528730,22.16,992.52,50.25,-55.56
1716883678210977584,22.17,992.48,50.26,-55.48
1716883678306981646,22.17,992.56,50.27,-55.56
1716883678403003261,22.16,992.50,50.27,-55.57
1716883678509698469,22.16,992.52,50.25,-55.13
1716883678616410344,22.17,992.45,50.25,-55.31
1716883678701770344,22.17,992.54,50.25,-55.54
1716883678808365865,22.16,992.55,50.25,-55.67
1716883678904389563,22.17,992.54,50.25,-55.54
1716883679011038000,22.17,992.46,50.26,-55.47
1716883679107386906,22.17,992.53,50.26,-55.50
1716883679203130813,22.17,992.50,50.26,-55.58
1716883679309815240,22.17,992.53,50.24,-55.23
1716883679406183261,22.17,992.51,50.26,-55.24
1716883679502286958,22.17,992.53,50.25,-55.51
1716883679608756802,22.17,992.50,50.27,-55.27
1716883679704496542,22.17,992.51,50.26,-55.62
1716883679810982740,22.17,992.51,50.25,-55.75
1716883679918094979,22.17,992.56,50.26,-55.64
1716883680003208833,22.17,992.50,50.25,-55.53
1716883680110110031,22.17,992.53,50.26,-55.70
1716883680206065344,22.17,992.56,50.25,-55.55
1716883680312791281,22.17,992.51,50.25,-55.55
1716883680408724666,22.17,992.48,50.27,-55.22
1716883680504820812,22.17,992.54,50.26,-55.08
1716883680611888416,22.17,992.51,50.25,-55.61
1716883680707638468,22.17,992.48,50.25,-55.67
1716883680803558104,22.18,992.52,50.26,-55.75
1716883680910150447,22.17,992.48,50.27,-55.54
1716883681006095864,22.17,992.51,50.25,-55.53
1716883681112157583,22.17,992.50,50.25,-55.63
1716883681197840291,22.18,992.53,50.26,-55.34
1716883681304883260,22.17,992.50,50.26,-55.40
1716883681411681801,22.17,992.56,50.24,-55.63
1716883681507673364,22.17,992.51,50.26,-55.30
1716883681603782426,22.17,992.54,50.26,-55.35
1716883681710327791,22.17,992.54,50.27,-55.17
1716883681806594562,22.18,992.57,50.26,-55.84
1716883681913060655,22.16,992.44,50.27,-55.72
1716883681998632530,22.17,992.48,50.26,-55.56
1716883682106095916,22.17,992.46,50.26,-55.26
1716883682211913155,22.17,992.51,50.26,-55.57
1716883682308186280,22.16,992.50,50.26,-55.47
1716883682414706749,22.17,992.54,50.26,-55.46
1716883682500232218,22.16,992.52,50.25,-55.60
1716883682607093624,22.16,992.52,50.26,-55.52
1716883682713550707,22.16,992.50,50.25,-55.39
1716883682809778155,22.17,992.50,50.27,-55.62
1716883682905886384,22.16,992.52,50.27,-55.84
1716883683012431280,22.17,992.51,50.26,-55.39
1716883683108575603,22.17,992.48,50.26,-55.59
1716883683215873988,22.17,992.56,50.26,-55.57
1716883683300594613,22.17,992.51,50.28,-55.61
1716883683408403415,22.18,992.52,50.26,-55.12
1716883683514163624,22.17,992.50,50.24,-54.86
1716883683610478884,22.17,992.50,50.25,-24.82
1716883683706150811,22.16,992.52,50.27,-55.06
1716883683802227738,22.16,992.47,50.26,-55.26
1716883683909021801,22.16,992.60,50.26,-55.54
1716883684015957269,22.17,992.59,50.26,-26.94
1716883684101239353,22.16,992.47,50.25,-55.33
1716883684207392373,22.16,992.52,50.24,-55.56
1716883684303944977,22.17,992.45,50.26,-55.27
1716883684410554769,22.16,992.50,50.25,-55.21
1716883684517367634,22.16,992.55,50.26,-55.27
1716883684602952686,22.17,992.48,50.25,-55.47
1716883684708948623,22.16,992.47,50.26,-55.08
1716883684816683988,22.17,992.53,50.25,-55.46
1716883684913084613,22.16,992.52,50.25,-55.70
1716883685008631488,22.16,992.52,50.27,-55.38
1716883685105783050,22.17,992.58,50.27,-55.51
1716883685211545238,22.15,992.53,50.27,-55.05
1716883685318496800,22.16,992.50,50.27,-54.18
1716883685404185915,22.17,992.56,50.27,-54.84
1716883685511061175,22.16,992.55,50.27,-55.35
1716883685607077425,22.17,992.45,50.27,-55.43
1716883685713704091,22.16,992.52,50.26,-55.11
1716883685809994821,22.17,992.54,50.28,-55.19
1716883685906424196,22.17,992.50,50.27,-55.45
1716883686012942685,22.17,992.53,50.29,-55.66
1716883686119811748,22.15,992.54,50.27,-54.91
1716883686205171956,22.17,992.51,50.26,-54.63
1716883686312166227,22.17,992.56,50.26,-54.73
1716883686408345966,22.17,992.48,50.28,-55.41
1716883686515015914,22.17,992.48,50.29,-55.37
1716883686621941383,22.17,992.56,50.27,-55.48
1716883686707188727,22.17,992.46,50.27,-55.54
1716883686814228518,22.17,992.51,50.28,-22.44
1716883686910311799,22.17,992.56,50.28,-55.48
1716883687017179508,22.17,992.48,50.28,-55.70
1716883687113254299,22.17,992.58,50.28,-55.70
1716883687209424924,22.17,992.46,50.30,-55.38
1716883687316448310,22.17,992.56,50.29,-55.45
1716883687412668049,22.17,992.50,50.31,-55.25
1716883687508742372,22.17,992.48,50.30,-55.41
1716883687615784716,22.17,992.48,50.31,-36.18
1716883687711853362,22.18,992.55,50.30,-55.00
1716883687818798101,22.17,992.54,50.32,-55.42
1716883687915373153,22.17,992.54,50.33,-55.61
1716883688010976382,22.17,992.48,50.33,-55.56
1716883688118062320,22.17,992.45,50.33,-55.57
1716883688214031278,22.17,992.48,50.33,-55.57
1716883688310251174,22.17,992.56,50.31,-55.53
1716883688416981226,22.17,992.50,50.34,-55.36
1716883688513291070,22.17,992.51,50.34,-55.51
1716883688620172945,22.17,992.48,50.37,-55.31
1716883688705690497,22.17,992.56,50.36,-55.47
1716883688812235392,22.17,992.50,50.36,-55.52
1716883688918946069,22.17,992.51,50.36,-55.44
1716883689014895965,22.18,992.49,50.37,-55.48
1716883689121605549,22.17,992.56,50.37,-55.58
1716883689217613986,22.17,992.51,50.36,-55.37
1716883689313754194,22.18,992.52,50.39,-55.38
1716883689420497371,22.17,992.56,50.37,-51.45
1716883689516475965,22.17,992.50,50.38,-54.40
1716883689612532788,22.16,992.44,50.38,-54.63
1716883689719297423,22.17,992.51,50.39,-55.28
1716883689815364090,22.17,992.53,50.39,-54.71
1716883689922121069,22.18,992.55,50.42,-54.40
1716883690007126798,22.18,992.53,50.39,-55.35
1716883690113820965,22.18,992.49,50.39,-55.57
1716883690220609923,22.17,992.54,50.40,-55.35
1716883690316550808,22.18,992.55,50.39,-32.74
1716883690412527423,22.17,992.46,50.39,-55.16
1716883690519739663,22.17,992.46,50.40,-55.16
1716883690615407163,22.17,992.51,50.40,-55.27
1716883690721912371,22.18,992.52,50.39,-55.08
1716883690807489194,22.17,992.54,50.40,-55.36
1716883690914191277,22.17,992.51,50.40,-55.49
1716883691021736017,22.17,992.48,50.39,-55.44
1716883691117038204,22.16,992.47,50.40,-55.25
1716883691224318412,22.17,992.51,50.40,-55.72
1716883691309319662,22.18,992.58,50.40,-55.50
1716883691415994089,22.18,992.49,50.41,-55.51
1716883691523125287,22.18,992.49,50.40,-55.24
1716883691619396225,22.17,992.51,50.40,-55.52
1716883691715305704,22.18,992.49,50.41,-55.53
1716883691811706589,22.18,992.46,50.40,-55.58
1716883691918686068,22.18,992.57,50.40,-55.48
1716883692025484870,22.17,992.48,50.41,-55.46
1716883692110718516,22.17,992.51,50.39,-55.47
1716883692217523776,22.17,992.56,50.39,-53.87
1716883692324396849,22.18,992.49,50.39,-54.85
1716883692420556329,22.18,992.53,50.38,-54.18
1716883692516894714,22.17,992.51,50.40,-55.18
1716883692613661485,22.17,992.46,50.39,-55.34
1716883692720062578,22.18,992.53,50.39,-54.87
1716883692826568464,22.17,992.51,50.38,-54.25
1716883692912572735,22.18,992.53,50.39,-54.77
1716883693019337110,22.18,992.53,50.37,-54.94
1716883693115495912,22.17,992.54,50.37,-54.75
1716883693222390234,22.17,992.50,50.37,-55.47
1716883693328741484,22.18,992.49,50.37,-55.51
1716883693414164036,22.17,992.54,50.37,-35.84
1716883693521038776,22.18,992.49,50.36,-54.90
1716883693627909401,22.17,992.56,50.36,-55.28
1716883693724192370,22.18,992.46,50.36,-55.50
1716883693820306015,22.17,992.48,50.37,-55.47
1716883693916869661,22.17,992.48,50.36,-55.30
1716883694023659974,22.17,992.56,50.36,-54.92
1716883694130454349,22.17,992.51,50.35,-55.35
1716883694216097057,22.18,992.55,50.37,-55.10
1716883694322910703,22.17,992.54,50.34,-54.61
1716883694419121692,22.17,992.46,50.35,-55.05
1716883694526012630,22.17,992.54,50.34,-54.90
1716883694622631796,22.18,992.52,50.34,-54.81
1716883694718896796,22.18,992.55,50.33,-54.78
1716883694825886536,22.17,992.51,50.33,-54.97
1716883694922097994,22.18,992.55,50.34,-54.99
1716883695018422265,22.17,992.54,50.35,-55.48
1716883695125484505,22.17,992.48,50.34,-54.35
1716883695221777838,22.17,992.54,50.33,-34.43
1716883695328745077,22.17,992.59,50.31,-55.13
1716883695435832369,22.17,992.50,50.32,-55.28
1716883695521423723,22.18,992.55,50.36,-55.33
1716883695628391067,22.16,992.58,50.34,-55.03
1716883695724651744,22.17,992.46,50.34,-55.53
1716883695831374765,22.17,992.53,50.33,-55.56
1716883695927799973,22.17,992.51,50.33,-55.35
1716883696024274817,22.17,992.54,50.33,-55.53
1716883696130558671,22.17,992.51,50.33,-53.89
1716883696226864608,22.18,992.49,50.32,-55.20
1716883696323550702,22.18,992.57,50.32,-55.38
1716883696429100337,22.17,992.50,50.33,-55.57
1716883696526094556,22.17,992.51,50.32,-54.75
1716883696632393879,22.16,992.55,50.33,-55.18
1716883696729459973,22.17,992.56,50.34,-54.34
1716883696825531639,22.18,992.52,50.33,-54.96
1716883696932612681,22.17,992.53,50.33,-55.15
1716883697028601223,22.17,992.56,50.32,-54.60
1716883697125359191,22.17,992.53,50.32,-55.44
1716883697231101014,22.17,992.51,50.32,-55.47
1716883697326947733,22.17,992.56,50.33,-55.46
1716883697434242316,22.17,992.48,50.34,-55.43
1716883697519911066,22.18,992.52,50.32,-55.62
1716883697625931379,22.18,992.52,50.32,-55.72
1716883697732826535,22.17,992.54,50.33,-55.45
1716883697828934451,22.17,992.56,50.33,-55.54
1716883697937770962,22.17,992.51,50.34,-55.46
1716883698032532316,22.17,992.54,50.33,-54.76
1716883698128458305,22.17,992.54,50.34,-53.72
1716883698234917628,22.17,992.50,50.35,-55.16
1716883698330478305,22.16,992.50,50.35,-55.33
1716883698426792055,22.18,992.57,50.33,-55.26
1716883698533313930,22.17,992.50,50.34,-55.45
1716883698629557837,22.16,992.44,50.34,-55.69
1716883698736332576,22.17,992.56,50.34,-55.31
1716883698821720909,22.16,992.50,50.34,-55.51
1716883698928449972,22.17,992.54,50.33,-55.53
1716883699034953722,22.17,992.56,50.34,-55.44
1716883699130973201,22.17,992.51,50.35,-55.56
1716883699227074868,22.16,992.50,50.34,-55.41
1716883699323694659,22.17,992.48,50.31,-55.12
1716883699430040284,22.17,992.54,50.35,-54.96
1716883699536495545,22.17,992.45,50.36,-55.34
1716883699632626430,22.17,992.48,50.34,-55.18
1716883699728666534,22.17,992.50,50.34,-22.03
1716883699835442992,22.17,992.56,50.34,-52.72
1716883699933351117,22.17,992.54,50.32,-55.15
1716883700038430128,22.17,992.50,50.34,-55.02
1716883700123727888,22.18,992.52,50.32,-55.30
1716883700230336169,22.17,992.50,50.34,-54.34
1716883700336921221,22.17,992.48,50.34,-55.09
1716883700433195440,22.17,992.56,50.33,-54.64
1716883700528597627,22.17,992.53,50.31,-55.56
1716883700624757940,22.17,992.56,50.32,-55.36
1716883700731448773,22.17,992.51,50.33,-55.79
1716883700838110961,22.17,992.50,50.33,-55.56
1716883700923588148,22.17,992.48,50.33,-54.94
1716883701029428617,22.17,992.50,50.33,-55.52
1716883701136850544,22.17,992.51,50.33,-55.31
1716883701232949450,22.16,992.55,50.30,-55.36
1716883701339677054,22.17,992.51,50.33,-55.50
1716883701425169867,22.17,992.53,50.33,-54.72
1716883701531898408,22.17,992.48,50.31,-53.68
1716883701638731065,22.16,992.52,50.31,-53.05
1716883701734837262,22.16,992.55,50.31,-54.51
1716883701830892783,22.16,992.52,50.32,-54.88
1716883701926898929,22.16,992.50,50.32,-54.92
1716883702033830127,22.17,992.53,50.32,-49.63
1716883702140311794,22.17,992.48,50.33,-53.41
1716883702225594033,22.17,992.50,50.32,-55.45
1716883702332489241,22.17,992.51,50.33,-54.86
1716883702428572939,22.17,992.51,50.32,-55.19
1716883702535453773,22.17,992.48,50.31,-55.61
1716883702631504189,22.16,992.50,50.33,-54.92
1716883702727335700,22.17,992.56,50.31,-54.96
1716883702834075491,22.17,992.46,50.33,-54.84
1716883702940950699,22.17,992.48,50.33,-55.62
1716883703026069762,22.17,992.48,50.33,-55.37
1716883703132919658,22.17,992.53,50.31,-54.91
1716883703228904345,22.17,992.53,50.31,-54.89
1716883703335839918,22.17,992.51,50.32,-55.21
1716883703442287835,22.17,992.51,50.31,-55.74
1716883703527814501,22.17,992.50,50.30,-55.52
1716883703634339814,22.17,992.51,50.31,-55.02
1716883703730367262,22.17,992.51,50.32,-55.26
1716883703837114189,22.17,992.62,50.30,-55.58
1716883703935221845,22.17,992.51,50.30,-55.64
1716883704029726324,22.17,992.45,50.31,-55.60
1716883704136148876,22.17,992.53,50.31,-55.45
1716883704242940178,22.16,992.55,50.33,-55.39
1716883704328532314,22.17,992.51,50.30,-55.35
1716883704434957730,22.17,992.51,50.31,-55.62
1716883704530944918,22.17,992.50,50.31,-55.26
1716883704637400803,22.17,992.56,50.31,-55.52
1716883704733427886,22.18,992.52,50.30,-55.23
1716883704829594970,22.16,992.47,50.31,-55.48
1716883704936674605,22.17,992.48,50.31,-55.29
1716883705032459032,22.17,992.51,50.31,-55.32
1716883705128499292,22.17,992.45,50.32,-55.07
1716883705235142053,22.17,992.51,50.32,-55.43
1716883705331079344,22.16,992.52,50.31,-55.17
1716883705437781480,22.17,992.50,50.31,-55.29
1716883705544632730,22.18,992.52,50.30,-55.39
1716883705629844813,22.17,992.58,50.29,-55.53
1716883705736645021,22.17,992.53,50.31,-55.45
1716883705832765021,22.17,992.56,50.31,-55.47
1716883705939773719,22.17,992.53,50.31,-55.63
1716883706035207990,22.18,992.53,50.30,-55.71
1716883706131164969,22.16,992.50,50.30,-55.53
1716883706237917834,22.17,992.54,50.31,-55.49
